stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"dovi02",,"Docteur Vincent",,"",49.191456,-0.347634,,,0,"COM_dovi01_1",,1,,
"msol02",,"Soliers Mairie",,"",49.135223,-0.295216,,,0,"COM_msol02",,1,,
"cipa02",,"Cimetière Parc",,"",49.196316,-0.404810,,,0,"COM_cipa01",,2,,
"majo02",,"Maréchal Joffre",,"",49.171478,-0.349420,,,0,"COM_majo01_1",,1,,
"1151872",,"Gare routière",,"Gare routière",49.176594,-0.346268,,,0,"COM_1179421",,2,,
"clon01",,"Clos Neuf",,"",49.138268,-0.294166,,,0,"ARCOM@SOL023",,2,,
"1151873",,"Gare routière",,"Gare routière",49.176594,-0.346279,,,0,"COM_1179421",,2,,
"stje01",,"Saint-Jean Eudes",,"",49.188663,-0.336592,,,0,"COM_stje01",,2,,
"clon02",,"Clos Neuf",,"",49.138832,-0.293907,,,0,"ARCOM@SOL023",,2,,
"stje02",,"Saint-Jean Eudes",,"",49.189018,-0.336751,,,0,"COM_stje01",,2,,
"deca01",,"Decaen",,"",49.168625,-0.346938,,,0,"COM_deca01",,1,,
"jonc02",,"Jonchets",,"",49.163864,-0.339101,,,0,"COM_jonc01",,1,,
"robl02",,"Roche Blanche",,"",49.139626,-0.357254,,,0,"COM_robl03",,1,,
"thfr01",,"Thibout de la Fresnaye",,"",49.185909,-0.380165,,,0,"COM_thfr01_1",,1,,
"sabo01",,"Sannerville Bourg",,"Bourg",49.178040,-0.220367,,,0,"COM_sabo01",,2,,
"flce01",,"Fleury Château d'Eau",,"",49.152054,-0.371624,,,0,"ARCOM@FLU020",,1,,
"thfr02",,"Thibout de la Fresnaye",,"",49.186115,-0.379609,,,0,"COM_thfr01_1",,1,,
"flce02",,"Fleury Château d'Eau",,"",49.152145,-0.371737,,,0,"ARCOM@FLU020",,1,,
"epin02",,"Epinette",,"",49.142879,-0.354504,,,0,"COM_epin01",,1,,
"msau01",,"Mont du Saule",,"Mont du saule",49.183140,-0.226877,,,0,"COM_msau02",,2,,
"epin01",,"Epinette",,"",49.143154,-0.354178,,,0,"COM_epin01",,1,,
"bres02",,"Brest",,"",49.196812,-0.352808,,,0,"COM_bres02",,2,,
"msau02",,"Mont du Saule",,"Mont du saule",49.182510,-0.227290,,,0,"COM_msau02",,1,,
"anjo01",,"Anjou",,"",49.141582,-0.355126,,,0,"COM_anjo01",,1,,
"bres01",,"Brest",,"",49.196793,-0.352329,,,0,"COM_bres02",,2,,
"cham02",,"Champagne",,"",49.195076,-0.389245,,,0,"COM_cham02_1",,1,,
"anjo02",,"Anjou",,"",49.141525,-0.355373,,,0,"COM_anjo01",,1,,
"cema01",,"Collège Hawking",,"",49.159302,-0.361659,,,0,"COM_cema02",,2,,
"mart02",,"Martray",,"Martray",49.172260,-0.281492,,,0,"COM_mart01",,2,,
"mart01",,"Martray",,"Martray",49.172455,-0.282790,,,0,"COM_mart01",,2,,
"psa01",,"Jean Mantelet",,"",49.156261,-0.320881,,,0,"COM_citr02",,1,,
"stad01",,"Troarn Stade",,"TROARN_Stade",49.182045,-0.187414,,,0,"COM_stad02",,2,,
"vefo02",,"Fouquet",,"",49.185207,-0.344448,,,0,"COM_vefo02_1",,1,,
"stad02",,"Troarn Stade",,"TROARN_Stade",49.182137,-0.187363,,,0,"COM_stad02",,2,,
"robl01",,"Roche Blanche",,"",49.139378,-0.356426,,,0,"COM_robl03",,1,,
"vefo01",,"Fouquet",,"",49.185318,-0.344296,,,0,"COM_vefo02_1",,2,,
"sabo02",,"Sannerville Bourg",,"Bourg",49.178036,-0.219654,,,0,"COM_sabo01",,2,,
"prim02",,"Primevères",,"",49.213505,-0.540414,,,0,"ARCOM@PUT020",,2,,
"poin32",,"Poincaré",,"",49.165367,-0.342732,,,0,"COM_poin16",,1,,
"ebor02",,"L'Orgueilleuse Eglise",,"",49.209782,-0.509947,,,0,"ARCOM@BLO002",,2,,
"borc02",,"L'Orgueilleuse Mairie",,"",49.211693,-0.516119,,,0,"1150035",,2,,
"cema02",,"Collège Hawking",,"",49.158382,-0.360991,,,0,"COM_cema02",,2,,
"cimne01",,"Cimetière Nord-Est",,"",49.190929,-0.340993,,,0,"COM_cimne02_1",,1,,
"repa12",,"Halle Bérégovoy",,"",49.179176,-0.317658,,,0,"COM_repa11",,1,,
"repa11",,"Halle Bérégovoy",,"",49.180046,-0.317019,,,0,"COM_repa11",,1,,
"biat12",,"Presqu'Île",,"",49.181347,-0.348449,,,0,"COM_biat12",,2,,
"rust01",,"Rue du Stade",,"",49.179291,-0.226573,,,0,"COM_rust02",,2,,
"rdca11",,"Rue des Carrières",,"",49.182690,-0.272309,,,0,"COM_rdca11",,1,,
"monc01",,"Montcalm",,"",49.197399,-0.342653,,,0,"COM_monc01_1",,1,,
"rdca12",,"Rue des Carrières",,"",49.182659,-0.272386,,,0,"COM_rdca11",,1,,
"monc02",,"Montcalm",,"",49.198097,-0.342913,,,0,"COM_monc01_1",,1,,
"mape01",,"Maison du Peuple",,"Maison du peuple",49.177467,-0.328815,,,0,"COM_mape02",,1,,
"coto02",,"Cotonnière",,"",49.197830,-0.401365,,,0,"COM_coto01",,1,,
"mape02",,"Maison du Peuple",,"Maison du peuple",49.177120,-0.329469,,,0,"COM_mape02",,1,,
"biat01",,"Presqu'Île",,"",49.181412,-0.348516,,,0,"COM_biat12",,1,,
"ccgi01",,"Civisme",,"",49.182594,-0.274937,,,0,"COM_ccgi01_1",,1,,
"ccgi02",,"Civisme",,"",49.182579,-0.274795,,,0,"COM_ccgi01_1",,1,,
"clne02",,"ZA du Clos Neuf",,"Za clos neuf",49.173283,-0.263733,,,0,"COM_clne01",,2,,
"clne01",,"ZA du Clos Neuf",,"Za clos neuf",49.173244,-0.267131,,,0,"COM_clne01",,2,,
"cham01",,"Champagne",,"",49.194965,-0.389335,,,0,"COM_cham02_1",,1,,
"sapo02",,"Acacia",,"TROARN_Acacia",49.180935,-0.184624,,,0,"COM_acaci01_1",,2,,
"rher02",,"La Hache",,"",49.193844,-0.343037,,,0,"COM_rher02_1",,1,,
"rdou02",,"Route de Douvres",,"",49.215981,-0.505212,,,0,"COM_rdou01",,2,,
"mafl02",,"Fleury Mairie",,"",49.147354,-0.377582,,,0,"COM_mafl02",,1,,
"rher01",,"La Hache",,"",49.193523,-0.343162,,,0,"COM_rher02_1",,1,,
"koeni01",,"Plains Champs",,"TROARN_Plains champs",49.178268,-0.182192,,,0,"ARCOM@TRN022",,2,,
"roct02",,"Rots Centre",,"",49.199562,-0.472477,,,0,"COM_roct02",,1,,
"mafl01",,"Fleury Mairie",,"",49.147419,-0.377307,,,0,"COM_mafl02",,1,,
"cimne02",,"Cimetière Nord-Est",,"",49.191086,-0.340946,,,0,"COM_cimne02_1",,2,,
"koeni02",,"Plains Champs",,"TROARN_Plains champs",49.178307,-0.181889,,,0,"ARCOM@TRN022",,2,,
"bess22",,"Bessin",,"",49.213417,-0.521511,,,0,"ARCOM@BLO020",,2,,
"bess01",,"Bessin",,"",49.213257,-0.522189,,,0,"ARCOM@BLO020",,2,,
"macl02",,"Mare aux Clercs",,"BRETTEVILLE-L'ORGUEILLEUSE_Mare aux clercs",49.208675,-0.506579,,,0,"COM_macl01",,2,,
"rotbo02",,"Rots Bourg",,"Bourg",49.199928,-0.477870,,,0,"COM_rotbo01",,2,,
"degm04",,"Grandes Murailles",,"",49.185036,-0.270164,,,0,"COM_degm03_1",,2,,
"mamo02",,"Mondeville Mairie",,"",49.176685,-0.320898,,,0,"COM_mamo02",,1,,
"mamo01",,"Mondeville Mairie",,"",49.177193,-0.320405,,,0,"COM_mamo02",,1,,
"pdra02",,"Parc des Drapeaux",,"",49.197845,-0.453272,,,0,"COM_pdra02_1",,1,,
"gema01",,"Georges Maudouit",,"",49.176826,-0.325529,,,0,"COM_gema01_1",,2,,
"pdra01",,"Parc des Drapeaux",,"",49.198238,-0.455557,,,0,"COM_pdra02_1",,1,,
"gema02",,"Georges Maudouit",,"",49.176926,-0.325988,,,0,"COM_gema01_1",,1,,
"hebr01",,"Brunet",,"",49.203911,-0.433225,,,0,"COM_hebr02",,1,,
"mocl01",,"Clopée",,"",49.182037,-0.316247,,,0,"COM_mocl02",,1,,
"mocl02",,"Clopée",,"",49.182014,-0.315983,,,0,"COM_mocl02",,1,,
"bbre02",,"Biéville Château",,"",49.244469,-0.321787,,,0,"ARCOM@BIE007",,2,,
"poca02",,"Pont de Calix",,"",49.185844,-0.335894,,,0,"COM_poca02_1",,2,,
"poca01",,"Pont de Calix",,"",49.185989,-0.335405,,,0,"COM_poca02_1",,1,,
"beno",,"Montoure",,"",49.243122,-0.288409,,,0,"ARCOM@BEN004",,2,,
"ruce01",,"Plateau",,"",49.181889,-0.308632,,,0,"COM_ruce01",,2,,
"bdva02",,"Vanier",,"",49.195827,-0.343636,,,0,"COM_geva01_1",,1,,
"ruce02",,"Plateau",,"",49.181923,-0.308797,,,0,"COM_ruce01",,2,,
"cine02",,"Clémenceau",,"",49.190720,-0.339184,,,0,"COM_cine02_1",,1,,
"cine01",,"Clémenceau",,"",49.190655,-0.340169,,,0,"COM_cine02_1",,1,,
"degm03",,"Grandes Murailles",,"",49.184227,-0.270676,,,0,"COM_degm03_1",,2,,
"leti01",,"Les Tilleuls",,"",49.127876,-0.316965,,,0,"COM_leti02",,2,,
"ger01",,"Gernez",,"",49.193970,-0.383781,,,0,"COM_ger02",,2,,
"cacu04",,"Callouins",,,49.187733,-0.268809,,,0,"COM_cacu03_1",,2,,
"ptsn01",,"Pont SNCF",,"",49.176544,-0.331980,,,0,"COM_ptsn02",,2,,
"ger02",,"Gernez",,"",49.194073,-0.383761,,,0,"COM_ger02",,2,,
"lyfr01",,"Lycée Fresnel",,"Lycée Fresnel",49.162712,-0.357909,,,0,"ARCOM@C302",,1,,
"ptsn02",,"Pont SNCF",,"",49.176373,-0.332166,,,0,"COM_ptsn02",,2,,
"lyfr02",,"Lycée Fresnel",,"Lycée Fresnel",49.162537,-0.358001,,,0,"ARCOM@C302",,1,,
"gyhu01",,"Gymnase Humbert",,"",49.208042,-0.335050,,,0,"COM_gyhu02_1",,1,,
"lac02",,"Lac",,"",49.219814,-0.347751,,,0,"COM_lac01_1",,1,,
"espi02",,"Espinettes",,"",49.219238,-0.339864,,,0,"COM_espi01",,1,,
"colco02",,"Le Coutour",,"",49.193527,-0.379667,,,0,"COM_colco02",,1,,
"colco01",,"Le Coutour",,"",49.193443,-0.379747,,,0,"COM_colco02",,1,,
"pdco01",,"Pierre de Coubertin",,"",49.182331,-0.281373,,,0,"COM_pdco02",,1,,
"rocc02",,"Zone Commerciale",,"Zone commerciale",49.198116,-0.457467,,,0,"COM_crots01",,1,,
"pdco02",,"Pierre de Coubertin",,"",49.182297,-0.281344,,,0,"COM_pdco02",,1,,
"rocc01",,"Zone Commerciale",,"Zone commerciale",49.197990,-0.457113,,,0,"COM_crots01",,2,,
"pich02",,"Chemin Vert Piscine",,"",49.194729,-0.386534,,,0,"COM_pich02_1",,1,,
"fmar22",,"La Ferme Marais",,"",49.179424,-0.300941,,,0,"COM_fmar01_1",,2,,
"pich01",,"Chemin Vert Piscine",,"",49.194149,-0.385962,,,0,"COM_pich02_1",,1,,
"cacu03",,"Callouins",,,49.187603,-0.268982,,,0,"COM_cacu03_1",,2,,
"hdo11",,"Hauts de l'Orne",,"",49.152969,-0.361292,,,0,"COM_hdo11",,2,,
"cemt11",,"CEMT",,,49.155731,-0.359844,,,0,"COM_cemt12",,2,,
"hdo12",,"Hauts de l'Orne",,"",49.153008,-0.360952,,,0,"COM_hdo11",,2,,
"tiree01",,"La Tirée",,"",49.151508,-0.366859,,,0,"COM_tiree01",,2,,
"cemt12",,"CEMT",,,49.156715,-0.359644,,,0,"COM_cemt12",,2,,
"lmes02",,"Les Mésanges",,"",49.142120,-0.497833,,,0,"COM_lmes02",,2,,
"tiree02",,"La Tirée",,"",49.151489,-0.366869,,,0,"COM_tiree01",,2,,
"bbcb03",,"Clos Bosquin",,"",49.238861,-0.326891,,,0,"ARCOM@BIE020",,2,,
"lmes01",,"Les Mésanges",,"",49.142235,-0.497821,,,0,"COM_lmes02",,2,,
"marcu01",,"Marie Curie",,"",49.213341,-0.345447,,,0,"COM_marcu02",,2,,
"newt04",,"Newton",,"",49.153614,-0.307053,,,0,"COM_newt02",,2,,
"marcu02",,"Marie Curie",,"",49.213360,-0.345625,,,0,"COM_marcu02",,2,,
"niep03",,"Niepce",,"",49.156300,-0.304021,,,0,"COM_niep02",,2,,
"newt03",,"Newton",,"",49.153557,-0.307083,,,0,"COM_newt02",,2,,
"arag01",,"Arago",,"",49.162800,-0.320582,,,0,"COM_arag01",,2,,
"niep04",,"Niepce",,"",49.156216,-0.304068,,,0,"COM_niep02",,2,,
"hmbb02",,"Blanc Bois",,"",49.280289,-0.315437,,,0,"COM_hmbb02",,2,,
"lmlf02",,"Lion Plage",,"",49.305550,-0.323525,,,0,"COM_LMP02",,2,,
"lmp",,"Lion Plage",,"",49.306080,-0.323903,,,0,"COM_LMP02",,2,,
"lmlf01",,"Lion Plage",,"",49.305428,-0.323604,,,0,"COM_LMP02",,2,,
"1151882",,"CAEN - Lycée de Gaulle",,,49.184441,-0.378800,,,0,"ARCOM@C025",,2,,
"cste02",,"Calvaire Saint-Etienne",,"",49.183723,-0.389858,,,0,"COM_cste01",,1,,
"istp01",,"Institution Saint-Pierre",,"",49.182888,-0.382647,,,0,"COM_istp01_1",,1,,
"istp02",,"Institution Saint-Pierre",,"",49.183041,-0.383272,,,0,"COM_istp01_1",,1,,
"cycr01",,"Cygne de Croix",,"Cygne de croix",49.171310,-0.353821,,,0,"COM_cycr01",,1,,
"gemo01",,"Général Moulin",,"",49.187286,-0.409268,,,0,"COM_gemo01",,1,,
"gemo02",,"Général Moulin",,"",49.187431,-0.409988,,,0,"COM_gemo01",,1,,
"stmf02",,"Mendès France",,"",49.147793,-0.345622,,,0,"COM_stmf02",,1,,
"stmf01",,"Mendès France",,"",49.148102,-0.345416,,,0,"COM_stmf02",,1,,
"lcha02",,"La Chapelle",,"",49.156937,-0.349272,,,0,"COM_lcha02_1",,1,,
"lcha01",,"La Chapelle",,"",49.156952,-0.349747,,,0,"COM_lcha02_1",,1,,
"cycr32",,"Union",,"",49.170105,-0.354863,,,0,"COM_cycr32_1",,1,,
"cycr42",,"Union",,"",49.170128,-0.354268,,,0,"COM_cycr32_1",,1,,
"bico01",,"Bicoquet",,"",49.182968,-0.379767,,,0,"COM_bico02",,1,,
"aerc12",,"Aéroport",,"",49.183304,-0.459004,,,0,"COM_aerc11",,1,,
"abou22",,"Anciennes Boucheries",,"",49.182568,-0.375468,,,0,"COM_abou02",,1,,
"bico02",,"Bicoquet",,"",49.183105,-0.379429,,,0,"COM_bico02",,1,,
"libe11",,"Libérateurs",,"",49.138725,-0.345043,,,0,"COM_libec02_4",,1,,
"libe12",,"Libérateurs",,"",49.138412,-0.345376,,,0,"COM_libec02_4",,1,,
"modi62",,"Modigliani",,"",49.153549,-0.345396,,,0,"COM_modi42",,1,,
"modi61",,"Modigliani",,"",49.154026,-0.345534,,,0,"COM_modi42",,1,,
"auve02",,"Auvergne",,"",49.137726,-0.356190,,,0,"COM_auve01",,1,,
"auve01",,"Auvergne",,"",49.137428,-0.355718,,,0,"COM_auve01",,1,,
"semi02",,"Séminaire",,"Séminaire",49.185101,-0.395326,,,0,"1150273",,1,,
"plan02",,"Planitre",,"",49.186935,-0.402203,,,0,"COM_plan01",,1,,
"plan01",,"Planitre",,"",49.186764,-0.402063,,,0,"COM_plan01",,1,,
"deto02",,"Detolle",,"",49.183231,-0.385070,,,0,"COM_deto02_1",,1,,
"juve01",,"Jules Verne",,"",49.156990,-0.347237,,,0,"COM_juve01_1",,1,,
"juve02",,"Jules Verne",,"",49.156712,-0.347218,,,0,"COM_juve01_1",,1,,
"chva12",,"Chemin du Val",,"",49.149452,-0.345138,,,0,"COM_chva12_1",,1,,
"lyro01",,"Lycée Rostand",,"",49.161640,-0.351740,,,0,"COM_lyro01",,1,,
"clss14",,"Collège Senghor Quai 4",,"",49.135658,-0.350602,,,0,"ARCOM@IFS013",,2,,
"chva01",,"Chemin du Val",,"",49.150902,-0.344198,,,0,"COM_chva12_1",,1,,
"clss13",,"Collège Senghor Quai 3",,"",49.135742,-0.350248,,,0,"ARCOM@IFS013",,2,,
"hdvi01",,"Ifs Hôtel de Ville",,"",49.137085,-0.350900,,,0,"COM_hdvi01",,1,,
"hdvi02",,"Ifs Hôtel de Ville",,"",49.137123,-0.350583,,,0,"COM_hdvi01",,1,,
"ccom02",,"Mondeville Centre Commercial",,"",49.160137,-0.291787,,,0,"COM_ccom02",,2,,
"blwa02",,"Black Watch",,"",49.140530,-0.343096,,,0,"COM_blwa02",,1,,
"blwa01",,"Black Watch",,"",49.140640,-0.342122,,,0,"COM_blwa02",,1,,
"chfl01",,"Chemin de Fleury",,"",49.152840,-0.344443,,,0,"COM_chfl22",,1,,
"secq11",,"Secqueville Hameau",,"",49.102962,-0.269881,,,0,"ARCOM@LCT020",,2,,
"chfl02",,"Chemin de Fleury",,"",49.152462,-0.345503,,,0,"COM_chfl22",,1,,
"lbij12",,"Bijude Commerces",,"",49.229263,-0.372110,,,0,"COM_lbij11",,2,,
"6acres01",,"6 Acres",,"",49.226749,-0.371806,,,0,"COM_6acres",,1,,
"cdfo01",,"Charles de Foucauld",,"",49.161278,-0.363041,,,0,"COM_cdfo01",,1,,
"chco",,"Charlotte Corday",,"",49.164352,-0.329440,,,0,"COM_chco12",,2,,
"clha02",,"Clos du Hamel",,"Clos du Hamel",49.119846,-0.375231,,,0,"COM_clha02",,1,,
"emzo01",,"Emile Zola",,"",49.233093,-0.301674,,,0,"COM_emzo01",,2,,
"baal02",,"Basse Allemagne",,"Basse Allemagne",49.139843,-0.376133,,,0,"1150391",,1,,
"cdfo02",,"Charles de Foucauld",,"",49.161449,-0.363131,,,0,"COM_cdfo01",,2,,
"rtha02",,"Route d'Harcourt",,"",49.155983,-0.369518,,,0,"COM_rtha01_1",,2,,
"lava01",,"Langevin Wallon",,"",49.227680,-0.306781,,,0,"COM_lava02",,1,,
"osty01",,"Ostiguy",,"Ostiguy",49.128914,-0.377225,,,0,"COM_osty02",,1,,
"pers01",,"Perspectives",,"",49.195625,-0.349080,,,0,"COM_pers01_1",,1,,
"osty02",,"Ostiguy",,"Ostiguy",49.128986,-0.376984,,,0,"COM_osty02",,1,,
"pers02",,"Perspectives",,"",49.195721,-0.348758,,,0,"COM_pers01_1",,1,,
"vihu02",,"Victor Hugo",,"",49.224438,-0.308322,,,0,"COM_vihu02",,1,,
"vihu01",,"Victor Hugo",,"",49.224255,-0.308095,,,0,"COM_vihu02",,1,,
"stth01",,"Sainte-Thérèse",,"",49.170525,-0.338520,,,0,"COM_stth01",,1,,
"6acres",,"6 Acres",,"",49.226887,-0.372006,,,0,"COM_6acres",,2,,
"cocl01",,"Couvrechef le Clos",,"",49.213371,-0.375369,,,0,"COM_cocl01",,2,,
"epron",,"Epron Mairie",,,49.222908,-0.370949,,,0,"COM_epron",,2,,
"clep11",,"Clos de l'Epine",,"",49.233658,-0.388854,,,0,"COM_clep12",,2,,
"clda02",,"Clos de l'Avonde",,"",49.227386,-0.385129,,,0,"COM_clda02_1",,2,,
"maca22",,"Cambes Mairie",,"",49.232620,-0.385943,,,0,"COM_maca21_1",,2,,
"cu12",,"Cité U Lebisey",,"",49.200211,-0.353503,,,0,"ARCOM@C096",,1,,
"clsm01",,"Clos Saint-Marc",,"",49.211449,-0.373315,,,0,"COM_clsm01_1",,1,,
"vicl01",,"Coopérative",,"Coopérative",49.233517,-0.413752,,,0,"1151184",,2,,
"cave01",,"Cavelier",,"",49.197914,-0.351002,,,0,"COM_cave02_1",,1,,
"save02",,"Salle Verte",,"",49.201942,-0.196442,,,0,"StopAreaCAE3834",,2,,
"teav21",,"Terres d'Avenir",,"",49.231297,-0.294853,,,0,"COM_teav22",,1,,
"ceau01",,"Fleury Château d'Eau",,"Fleury château d'eau",49.152775,-0.370622,,,0,"ARCOM@FLU020",,1,,
"rtha01",,"Route d'Harcourt",,"",49.156738,-0.368977,,,0,"COM_rtha01_1",,2,,
"lava02",,"Langevin Wallon",,"",49.227489,-0.306552,,,0,"COM_lava02",,1,,
"cave02",,"Cavelier",,"",49.198280,-0.351216,,,0,"COM_cave02_1",,1,,
"saeur01",,"Europe",,"",49.178246,-0.227309,,,0,"COM_saeur02",,2,,
"burla01",,"Bures Lavoir",,"",49.203712,-0.177061,,,0,"StopArea3836",,2,,
"inle02",,"Institut Lemonnier",,"",49.193539,-0.349942,,,0,"COM_inle01",,1,,
"saver01",,"Salle Verte",,"",49.201908,-0.196300,,,0,"StopAreaCAE3834",,2,,
"blpa",,"Blainville Parc",,"",49.232922,-0.290333,,,0,"COM_blpa",,2,,
"luxe02",,"Luxembourg",,"Luxembourg",49.120934,-0.378349,,,0,"ARCOM@STA022",,1,,
"pihe11",,"Pierre Heuzé",,"",49.198864,-0.346930,,,0,"COM_pihe12",,1,,
"inle01",,"Institut Lemonnier",,"",49.193630,-0.349709,,,0,"COM_inle01",,1,,
"teav22",,"Terres d'Avenir",,"",49.231384,-0.294346,,,0,"COM_teav22",,1,,
"pihe12",,"Pierre Heuzé",,"",49.198856,-0.346787,,,0,"COM_pihe12",,1,,
"cacc01",,"Campus 2 C. Commercial",,"",49.209297,-0.367241,,,0,"COM_cacc02_2",,1,,
"vilb02",,"Villons Centre",,"Villons centre",49.240276,-0.408342,,,0,"1151183",,2,,
"vilb01",,"Villons Centre",,"Villons centre",49.240231,-0.408252,,,0,"1151183",,2,,
"edca02",,"Cambes Ecole",,"",49.231091,-0.383818,,,0,"COM_edca01",,1,,
"edca01",,"Cambes Ecole",,"",49.231228,-0.383949,,,0,"COM_edca01",,1,,
"tl.1",,"Tour Leroy",,"",49.184368,-0.358386,,,0,"1176780",,1,,
"tl.2",,"Tour Leroy",,"",49.184193,-0.358417,,,0,"1176780",,2,,
"bern11",,"Bernières",,"Bernières",49.182796,-0.358659,,,0,"COM_bern11",,1,,
"bern12",,"Bernières",,"Bernières",49.182980,-0.357845,,,0,"COM_bern11",,1,,
"mebou01",,"Mesnil Bourg",,"",49.203869,-0.183857,,,0,"COM_mebou02",,2,,
"th71",,"Théâtre Quai 2",,"",49.180470,-0.362505,,,0,"ARCOM@C100",,1,,
"baal01",,"Basse Allemagne",,"Basse Allemagne",49.139908,-0.375852,,,0,"1150391",,1,,
"gira02",,"Girafe",,"",49.206795,-0.367762,,,0,"COM_gira01_1",,1,,
"2arr01",,"2ème Arrêt",,"",49.197937,-0.204428,,,0,"COM_2arr02",,2,,
"coty01",,"Coty",,"",49.191280,-0.396872,,,0,"COM_coty22_1",,1,,
"vicl02",,"Coopérative",,"Coopérative",49.233681,-0.413410,,,0,"1151184",,2,,
"liro02",,"Lirose",,"",49.176468,-0.236565,,,0,"StopAreaCAE3838",,2,,
"mebou02",,"Mesnil Bourg",,"",49.204094,-0.183106,,,0,"COM_mebou02",,2,,
"aven02",,"Avenir",,"Avenir",49.151550,-0.472847,,,0,"COM_aven02",,2,,
"2arr02",,"2ème Arrêt",,"",49.197777,-0.204516,,,0,"COM_2arr02",,2,,
"epro01",,"Germes de Blé",,"Les germes de blé",49.220985,-0.367374,,,0,"COM_epro01_1",,1,,
"cocv02",,"Collevillette",,"",49.286312,-0.287921,,,0,"COM_cocv02",,2,,
"gira01",,"Girafe",,"",49.206867,-0.367872,,,0,"COM_gira01_1",,1,,
"maiz01",,"Le Maizeret",,"",49.189808,-0.206820,,,0,"StopAreaCAE3840",,2,,
"fpac01",,"Afpa",,"",49.191486,-0.382817,,,0,"COM_fpac02",,2,,
"plsm02",,"Place Saint-Martin",,"",49.183754,-0.369928,,,0,"COM_plsm02_1",,1,,
"fpac02",,"Afpa",,"",49.191193,-0.383250,,,0,"COM_fpac02",,2,,
"plsm01",,"Place Saint-Martin",,"",49.183792,-0.370282,,,0,"COM_plsm02_1",,1,,
"sqrd01",,"Rhin-Danube",,"",49.188107,-0.382456,,,0,"COM_sqrd02",,1,,
"char01",,"Molière",,"",49.192200,-0.393283,,,0,"COM_char02_1",,1,,
"sqrd02",,"Rhin-Danube",,"",49.188133,-0.382269,,,0,"COM_sqrd02",,1,,
"char02",,"Molière",,"",49.192444,-0.394078,,,0,"COM_char02_1",,1,,
"stth02",,"Sainte-Thérèse",,"",49.170418,-0.338917,,,0,"COM_stth01",,1,,
"poas01",,"Collège Monod",,"Collège Monod",49.205952,-0.378410,,,0,"COM_poas02",,1,,
"poas02",,"Collège Monod",,"Collège Monod",49.205891,-0.379141,,,0,"COM_poas02",,1,,
"stur02",,"Lycée Sainte-Ursule",,"Lycée Ste Ursule",49.200886,-0.379966,,,0,"COM_stur02",,1,,
"stur01",,"Lycée Sainte-Ursule",,"Lycée Ste Ursule",49.201088,-0.380712,,,0,"COM_stur02",,1,,
"etri01",,"Etrier",,"",49.193420,-0.369763,,,0,"COM_etri01_1",,1,,
"bear01",,"Beauregard",,"",49.213406,-0.317529,,,0,"COM_bear01",,2,,
"etri02",,"Etrier",,"",49.193298,-0.369513,,,0,"COM_etri01_1",,1,,
"fadr01",,"Fac de Droit",,"",49.190105,-0.366663,,,0,"COM_fadr01",,1,,
"fadr02",,"Fac de Droit",,"",49.190407,-0.366962,,,0,"COM_fadr01",,1,,
"5con01",,"5 Continents",,"",49.202179,-0.382221,,,0,"COM_5con01_1",,1,,
"lepcc01",,"Lycée Claudel",,"Lycée Claudel",49.203251,-0.385467,,,0,"1150252",,1,,
"rese01",,"Reservoirs",,"",49.190186,-0.385287,,,0,"COM_rese02",,2,,
"maju01",,"Maréchal Juin",,"Maréchal Juin",49.210415,-0.366560,,,0,"ARCOM@C099",,1,,
"bear02",,"Beauregard",,"",49.213505,-0.316977,,,0,"COM_bear01",,2,,
"escv01",,"Espérance",,"",49.192734,-0.383086,,,0,"COM_escv02",,2,,
"hosm01",,"Horatio Smith",,"",49.200695,-0.364663,,,0,"COM_hosm01",,1,,
"feui12",,"Feuillantines",,"",49.226276,-0.309839,,,0,"COM_feui11",,1,,
"escv02",,"Espérance",,"",49.193195,-0.383415,,,0,"COM_escv02",,2,,
"hosm02",,"Horatio Smith",,"",49.201157,-0.364736,,,0,"COM_hosm01",,1,,
"maju02",,"Maréchal Juin",,"Maréchal Juin",49.210594,-0.366586,,,0,"ARCOM@C099",,1,,
"pesa01",,"Père Sanson",,"",49.200058,-0.368752,,,0,"COM_pesa01_1",,1,,
"cisg02",,"St Gabriel",,"",49.187866,-0.378862,,,0,"COM_cisg01_1",,1,,
"pesa02",,"Père Sanson",,"",49.200214,-0.368651,,,0,"COM_pesa01_1",,1,,
"maco21",,"Colombelles Mairie",,"",49.203121,-0.297550,,,0,"COM_maco22",,2,,
"rese02",,"Reservoirs",,"",49.189831,-0.384606,,,0,"COM_rese02",,2,,
"lbij02",,"La Bijude",,"La Bijude",49.228458,-0.370800,,,0,"1150340",,1,,
"nico02",,"Nicolas Copernic",,"",49.164299,-0.326004,,,0,"COM_nico02",,1,,
"emzo02",,"Emile Zola",,"",49.232567,-0.302664,,,0,"COM_emzo01",,2,,
"cisg01",,"St Gabriel",,"",49.187775,-0.378553,,,0,"COM_cisg01_1",,1,,
"nico01",,"Nicolas Copernic",,"",49.164219,-0.325923,,,0,"COM_nico02",,1,,
"plki01",,"Place Kieffer",,"",49.232208,-0.298558,,,0,"COM_plki02",,2,,
"bdva01",,"Vanier",,"",49.194977,-0.343917,,,0,"COM_geva01_1",,1,,
